DISTRICTCODE,CHILDREN,FEMALE,ELDERLY,FHEAD,FAMILYSIZE,NOELECTRIC,LOWEDU,GROWTH,POVERTY,ILLITERATE,NOTRAINING,DPRONE,RENTED,NOSEWER,TAPWATER,POPULATION
7606,11.2558279,48.35241123,3.098744882,10.25323892,3.91951393,9.832720077,38.27659203,2.819836657,6.95,11.79362271,99.64132216,86.01774837,2.421075415,25.70112241,1.46563186,127601
8101,10.152589,49.81766377,4.169989338,11.49679516,5.037780988,15.96551413,23.61527338,0.246914692,27.47,6.302604811,98.95729891,97.18786675,6.409677711,21.04811772,23.80608468,111825
8102,12.17385168,50.94366254,5.513771827,20.52084385,5.005955385,16.51357626,23.93651248,0.256154742,23.87,4.613547921,99.17230241,96.2955486,1.135560715,26.06742707,24.51297063,99284
8103,10.81719694,49.53025523,4.529864559,12.93294849,4.578140418,1.587477798,24.64663008,0.276955185,21.2,3.227697048,98.09922045,92.35987764,1.683688573,19.41114071,27.39416815,371479
8104,12.44608109,48.75309036,2.817518357,9.326634521,4.541693361,5.513032336,25.81056931,3.167098983,17.4,6.300401089,95.86269683,95.08041946,2.808780389,27.39656742,9.889739353,135687
8105,13.2676343,48.04456108,2.554764073,10.7584435,4.996788524,42.0061018,34.13538119,1.347879684,27.13,7.35219652,98.5869507,83.00594123,6.053631644,43.6439544,26.95498582,93780
8106,11.7108923,49.09514477,3.969157464,11.08324686,4.912198778,12.6138591,26.18960751,0.291449482,25.49,5.144991592,99.50420846,95.17468004,1.118413467,43.46535224,0,170494
8107,12.24607198,49.08945457,2.663322907,11.99036323,5.15437361,16.00722758,30.90226221,1.432492069,23.59,5.154259024,99.36527057,72.60470719,4.554299481,46.11749444,0,111573
8108,11.04662357,49.67817357,5.755741989,13.52605755,4.82097865,23.87614375,34.69572674,0.059415662,30.18,4.556417947,99.72815276,96.7444636,0,41.77827874,3.308579764,72673
8109,11.1971831,48.7536849,2.384539797,14.4515193,4.92141533,12.99266543,30.36312393,1.66164285,16.83,6.292532689,96.13927622,89.23994519,2.079471266,46.72362376,12.53324736,61330
8171,8.821980377,50.01225874,3.386590753,20.48764794,4.294480083,0.682434145,12.9339183,4.035874439,4.46,2.325957758,96.84032991,83.6518026,16.80835299,7.438532182,37.10199466,444797
8172,12.17186117,50.78303861,3.531047657,16.54557711,5.33270916,5.655007116,17.59857393,2.902696651,24,3.507060498,99.83521834,99.16111153,2.808778369,16.55306719,3.707587447,71732
8201,10.03558279,48.46587849,3.814333772,8.528284172,4.430678351,1.69783272,33.38195564,0.95509851,8.74,5.580473251,96.90556294,84.75862609,1.036695094,31.3121039,19.40380252,114502
8202,10.33141375,48.79485908,2.856489074,8.195038494,4.486056459,11.80496151,27.08323705,3.62076345,14.15,7.547209935,94.5508982,88.81094953,2.343883661,41.63387511,11.06073567,52813
8203,12.52016622,51.25299438,3.1434857,15.51922105,4.697331557,15.55596381,29.87754063,0.465657742,8.59,5.827651727,100,93.4965324,3.706425389,28.86143389,25.73829973,99196
8204,12.19557671,48.76144223,3.115927231,9.948431932,4.985547662,8.686895514,35.18720251,2.346147634,4.1,7.143940543,98.65657438,74.99944669,1.161941438,47.5112321,22.33362105,227280
8205,11.25885617,48.73360093,2.759085154,10.11535278,4.800460377,0.863852679,32.17256735,2.559491474,4.22,5.806032494,94.67204635,90.76143182,3.628698531,31.53838196,28.72439479,187104
8206,10.3902215,47.87971812,2.533134656,6.273363366,4.277628678,3.076775616,30.51092678,2.562436153,15.25,8.874385807,99.65014857,92.35598581,3.512891786,27.06316496,0,90070
8207,10.13141761,48.58993303,3.442638413,13.30016337,4.724045745,7.997920689,36.91694998,2.885043886,7.07,8.719760709,97.34145255,84.70221298,1.804544779,36.27654834,21.05302243,64001
8208,13.11896982,48.93366074,3.248322667,7.876353475,4.516154384,35.05064618,37.2913371,1.128473196,7.17,8.890817644,100,84.04645477,0.349283968,42.80475026,5.274187915,51928
8271,9.827285147,49.04459463,2.28130174,16.65289653,4.247439716,0,14.80702083,2.913810928,2.73,3.383767947,95.8074743,87.76827745,17.77692382,2.236526083,77.82495917,223111
8272,10.3762228,49.47041507,3.572042771,13.84078517,4.311930207,0,24.83096348,1.092408997,5.45,3.657132537,98.87022901,96.45365322,3.777535442,11.27153762,15.23664122,99337
9101,10.37801867,47.47613452,2.260453939,9.082600251,4.326345253,4.678395979,23.87707575,1.103067628,25.96,3.600630552,99.73152062,98.15491831,4.661258997,23.99748658,36.74168856,76102
9102,10.95408235,47.24246498,1.616669025,6.932186769,4.26461492,25.47333484,24.48932121,2.540922053,17.22,6.719901476,98.43856076,98.36312891,13.50984386,27.9173267,13.7361394,56882
9103,14.02832237,46.27175216,1.736932499,7.924073516,4.648840012,16.55619162,27.59038089,2.087114338,36.37,9.001130795,95.11901175,80.91292558,15.20036155,14.97438988,0,31072
9104,11.69413337,45.09755978,1.25352503,6.51607298,4.099913119,6.315578427,27.06979711,1.744416766,34.32,6.698909051,98.99084408,90.54334024,14.02793557,18.8197554,0,61794
9105,10.08662582,46.92644351,2.442425523,6.963795133,4.063358516,6.686616954,17.78669809,2.584570425,24.32,7.680635935,94.46134223,90.26197017,9.303865777,13.32417582,2.578002355,166780
9106,12.55395764,47.88083469,2.057659189,7.730371674,4.916538377,13.23949857,28.716375,2.253113492,19.66,9.087421351,100,99.26325049,10.64438091,42.23663954,14.82296019,45019
9107,10.53760383,47.22548079,3.029872146,8.068159497,4.144225103,9.96857199,26.4535954,4.543405663,32.86,6.98013245,98.79198586,94.01394618,2.563347083,14.91357297,12.68905912,84906
9108,12.78729539,46.85777288,1.605037741,13.56137169,4.073939708,11.09959402,31.98266355,1.530987395,20,7.850144653,96.8299214,85.80806772,17.07696294,33.7393107,0.172756327,47301
9109,13.59272727,48.36363636,1.185454545,10.26886945,4.454162617,7.256235828,27.57724516,0.468645009,35.99,12.4400303,99.15775834,91.67476514,1.490119857,32.9122125,0,13785
9110,7.203655811,50.84992593,1.953448665,18.64904552,4.177365219,6.03104678,29.01290986,0.090719779,34.87,6.366686509,99.97902245,100,1.573316551,57.52045312,3.209565765,39191
9111,9.094884128,48.11543507,1.928290337,13.49621873,4.434748885,10.97537328,22.37463714,2.221591241,34.02,12.91005291,98.04149699,87.14368819,6.534807058,24.56854761,0,22983
9112,13.6337436,49.88641373,1.027362425,11.00970425,3.407231978,72.75878004,28.96825397,2.715096291,39.23,26.26805905,99.65341959,83.32948244,0,52.26432532,0,29731
9171,10.42809266,47.65044369,1.64028413,10.87348204,4.273990126,0.428813376,13.51467964,3.055562472,17.78,2.984308964,95.50106302,72.98295557,26.69273179,4.639472451,27.67287665,239815
9401,9.148393998,48.68791824,3.581877587,11.34509081,3.904694218,5.303149952,37.69867532,1.568960341,10.81,9.66693544,99.57181714,98.76107748,13.02623497,7.838904975,4.352022462,223389
9402,6.407156559,48.55516122,0.300232362,8.961313238,3.394595373,42.07545359,33.77292179,1.381405477,38.62,24.91350875,99.76960737,99.69920963,9.287702794,56.60458865,1.630347829,212811
9403,8.665656405,46.9787845,2.887222843,13.27510047,4.164203394,2.926035405,25.26292298,0.905444499,13.01,7.862725407,97.29648942,97.57879704,5.181175064,14.05559799,23.09940549,125975
9404,9.584169377,46.91690307,2.141423926,9.08283761,4.277427565,7.3633431,25.81881678,1.70154394,25.38,9.158389323,96.37455977,76.77054663,10.40279381,10.15715174,3.326526384,145101
9408,7.381818951,48.60658513,2.329764273,14.98180164,4.300090992,29.59963603,27.43350648,1.960583285,26.82,10.69237711,96.96087352,85.83712466,9.949954504,7.142857143,39.78161965,95007
9409,11.157289,48.59404537,3.784888246,17.17290424,4.335804255,1.355993491,27.63157895,1.999424305,25.44,6.448206268,95.89887302,93.95226903,10.69426867,3.429156873,27.68938709,144697
9410,8.797134884,48.06032321,0.476142713,6.922483228,3.354119254,68.0216105,22.27834914,1.736343454,37.4,47.34468905,99.75064812,100,9.168629158,17.89594506,0,170193
9411,6.628171564,44.82558946,0.437963348,1.364059109,4.223519686,85.08490923,43.76686454,3.352662812,36.01,37.58974896,100,99.67965278,0.919706521,66.02941683,0,123591
9412,10.08624191,44.62600635,0.92787692,4.227800703,3.998452545,1.851215039,26.31171975,2.238906474,14.89,8.433722135,99.02949717,96.85732844,30.22313923,11.93833104,3.131208926,210413
9413,7.555967316,46.13772364,0.926460314,12.00535804,3.674833957,8.377518558,29.46707352,2.433693129,19.9,13.2403437,100,100,5.302226935,34.89981582,8.567282469,66209
9414,9.847522236,49.72681067,1.234646336,12.89636596,4.462927083,73.13453996,47.19871466,1.330496077,25.75,23.63753817,100,100,3.076414158,42.76735504,0,94671
9415,10.76707994,49.09831802,0.397737125,11.35284976,3.875509261,18.70721156,55.41609863,2.647403689,27.16,37.2687856,100,99.74799446,0.155403419,60.25032551,0,92909
9416,5.063467783,48.89622414,1.009580549,6.807071148,4.066237451,97.09951986,42.72211525,1.520272725,39.33,51.6448912,94.9301615,98.12309035,1.745962462,93.76691401,0,187021
9417,9.919735729,48.08212072,0.285293074,14.05694866,3.772102363,65.76901292,26.53774996,1.289007046,30.6,38.73255444,100,100,4.737140209,19.84449822,0.211111683,73473
9418,3.825550765,45.64980648,0.345101617,1.446897776,3.654949843,88.91697819,35.88269862,0.800403923,32.73,45.49933819,100,98.84624694,2.38818815,76.86846139,0,136576
9419,9.102149265,46.50514298,1.567884671,7.247695984,4.325065423,18.10217317,31.84165765,1.87517278,13.75,12.30573322,95.03925361,61.09910115,16.67994084,20.57116851,0,38210
9420,10.6839713,46.6330796,2.944344048,9.360896783,3.987698355,4.447517834,33.0106061,1.424528339,16.69,16.34375639,98.88630077,96.81176299,0.713349833,14.45625273,0.92444315,55018
9426,10.94997611,48.43035556,2.562615164,13.04942966,4.457186312,6.965779468,31.51260504,2.073426672,30.82,14.66452083,100,86.61596958,7.437262357,9.946768061,0,29480
9427,8.881266491,49.24538259,4.036939314,17.29341317,4.538922156,25.82035928,32.12919677,3.030723799,37.4,12.28354665,98.77844311,62.25149701,1.245508982,14.99401198,17.65269461,19104
9428,10.62697339,49.05277402,2.160577357,8.129084967,4.528186275,56.14787582,38.31610789,2.026798784,29.88,29.39840517,100,61.72385621,0,79.12581699,0,22313
9429,9.571465495,45.22408891,0,0.037475017,4.027523318,93.51265823,34.08768515,1.33822025,37.29,66.09921456,100,74.40456362,0,15.86858761,0,97012
9430,3.256972338,46.41795448,0,3.953533149,3.771003145,96.91290675,27.3806277,1.823391267,39.6,42.78559993,100,100,0,52.0056479,0,176687
9431,7.407485771,46.62209339,0.158686499,9.272649936,3.350560045,61.07330214,26.40977871,1.432431468,36.38,60.96156483,100,100,0.673472281,52.84985113,0,47487
9432,5.151249814,46.77427349,0,2.364587931,3.816697144,14.16861088,19.61809932,1.510765247,34.97,44.599467,100,100,0.107194653,80.34554512,0,60822
9433,7.962810996,47.6379201,0.917602298,10.68154132,3.437712381,84.86247355,30.66489427,2.075068082,37.46,52.83037985,100,100,2.782586395,87.10970058,0,107822
9434,8.432132262,50.33625067,0.690448792,14.69173429,3.478169867,96.3904087,41.98947316,1.389105463,30.36,35.54200198,100,98.18969632,0,50.69584695,0,94997
9435,5.105611799,49.7687789,0.664500271,3.288882747,3.316934982,88.93802252,25.48255266,2.341432964,42.23,66.07178136,100,95.34305258,0.089822428,59.60754508,0,48318
9436,11.88113299,48.50720301,0,12.03010888,3.219006228,55.34298132,22.00510418,2.120946258,43.63,42.11565496,100,100,0.842331646,18.65226937,0,72206
9471,8.74540966,46.38141023,1.977692828,13.65913821,3.757316478,0.119478918,27.82318052,2.275087766,11.46,4.524045937,96.85115239,90.83224132,31.0966366,2.547598859,67.0764922,293690
